neutral	@EPHowie Did you not see my reply? Barca's front 3 tomorrow. Don't EVEN @ me.		
positive	"Plus, Atleti still killing it. My heart may belong to Barca but I love the competition. First place may not be so predictable. (2/2)"		
neutral	"@lewis59453181 yer some Argentinian kid from Barca is flying in tomorrow, apparently Traore has told him it's good at villa."		
neutral	Not Available		
neutral	"@_suprene @sinTripas_ if he can play then I hope he plays against barca, on the 20th"		
neutral	"So De Gea will be just like the Barca situation, can't play but is basically at the club because he should leave when January comes"		
neutral	"If DDG is stuck here till Jan, can we offer him to Barca just to annoy Madrid even more."		
neutral	"Madrid and Barca run the La Liga, not a chance DDG won't be a Madrid player by tomorrow."		
neutral	"Of course it will be, When Barca can sign a player inspite being banned from signing, Why not Real get 1 minute. https://t.co/c6kXXMyfFb"		
negative	Can we just really piss Madrid off and sell De Gea to Barca in January		
positive	@cottonballfc very true I wish they would accept but I think we have a shot to get him in January and fight Barca for him what do you think?		
neutral	"@halamufc @swagattt @joelsimondsouza Personally I think Utd should just tell Madrid, the deal is gone and then in January sell DDG to Barca"		
positive	"Barca may have the best players, but they are miles away from having the best team. Look at that shit def. #barca https://t.co/N3uFl2XIam"		
neutral	"Barca fans when they saw ""UEFA will study the case tomorrow. They will make a decision on the De Gea case"" http://t.co/BmV0wbjeoy"		
positive	"@ChampionsLeague @FCBarcelona barca will successfully defended the title, with the arda and aleix in January plus MSN I don't see them lose."		
neutral	@tigeramer10 @SergeMUFC .. Which they won't do as they are facing a transfer ban akin to Barca. Even De Gea going January misses the CL.		
positive	"He was in the Atletico academy, Real is the biggest team in Europe next to Barca. All his friends are in Madrid. LOL https://t.co/AiCHWLTiU8"		
negative	@AnderJuanderful when managers/players make it a matter of their ego then things always go bad. That's his problem.. 2nd stint at Barca e.g		
neutral	Barca won the treble and had a transfer ban yet they signed two players. Arsenal came 3rd in the BPL and they didn't buy an outfield player		
neutral	@The__Fundraiser Barca turned down the opportunity and experimented with Suarez. Bayern haven't opened a cheque yet[Have 1st preference]		
neutral	Not Available		
positive	"@jamiepowell07 its the dogs, ye its amazing and defo go to a barca game, the 1st footie game ive enjoyed in years"		
neutral	"Ben Lederman may well end up being the first American to play for Barca but, for the time being, it sounds like he's heading to Florida."		
positive	Not Available		
positive	Not Available		
positive	Then everton will get the player from Barca on loan :) https://t.co/n1vOyCdFiy		
neutral	@bluekippercom @edmunddafox he's off to barca in January		
positive	@Guinnessvip Equally he's d 2nd most expensive under21s(after Neymar's Barca move)&amp;3rd most expensive signing in ManU's history #MadeOfBlack		
neutral	Atletico Madrid is going to be dangerous..Pedro leaving is going to hurt Barca in the long run..no bench to rest MSN https://t.co/TD02TABov8		
positive	"Real Madrid get better of De Gea saga, Barca goalies also under pressure: While transfer deadline day may have... http://t.co/8iDvgc7zAN"		
neutral	.@http://pinurl.co/MakeMoneyWithGooglejr may make Barca return against Malaga: Coach http://t.co/u00NuZqQAt		
positive	"@PeterNicolaides it is true 4th biggest behind Barca, RM and Manchester United with over 50m fans"		
positive	@jack_blackwell @Jeinnylizarazo here's the thing if you put barca and Madrid in the epl it would be exactly the same in la liga barca 1st		
positive	Not Available		
neutral	"Yea, just play for U21 when the club asks, u may had won a lot wit Barca but that is past, tis is Unitedddd(Spartaa) https://t.co/E2H731h3uZ"		
neutral	Can only mean one thing: he is joining Barca - probably in January.		
neutral	"@FCBMJohnKJ psg could be the 2nd best team in the world behind Barcelona but they always get Barca lol, so we would never know"		
positive	"Friends of Barca, I'm off on saturday to travel round Spain so would like to see as many of you as possible... http://t.co/BirDdHrBuf"		
positive	Not Available		
positive	"Good luck to all our teams for tomorrow 1st games of the season. Celtic,Rangers,Barca,Real,Olympic,Boca, Bayern &amp; Atletico #grassroots"		
positive	"Heavy saturday, Barca. The rain was knowing that how much I love you ! https://t.co/cRGyvsKidC"		
negative	@Shehroze_MUFC we are 3rd same as Bayern after RM and Barca. why the fuck are you taking the name of that snake.		
positive	"@javiruiz_9 Yeah!!!! May the force be with you, just believe in yourself, the team and don't forget you play for BARCA!!!!! @Monchurodriguez"		
positive	"@tfaheel haha no, the first was just Barca and then I put the ""|"" just to separate for my 2nd club"		
positive	@hotcheetos4 still got smacked by Barca. Wolfsburg went far in the Europa and BVB lost to finalists. EPL is 3rd.		
positive	Fifa sunday! @LezzD PSG or Barca all the way @goitsemakwati		
positive	The Tenerife vs. Barca Femeni game has commenced. Jenni Hermoso scored for Barca in the 5th minute. Tenerife 0-1 Barca. #FCBLive		
positive	Barca beats Joventut 86-77 in 1st preseason game. Marc Garcia and Demond Mallet led all scorers with 20 points each		
neutral	Not Available		
positive	@BespokeBarware boo hoo... In Barca at the moment! The bar doesn't open Sunday and Monday's! Go home Tuesday. #tikisad		
neutral	Not Available		
positive	@Hayles_101 the chap is in his 2nd season of a 3 year deal. He has done the business at barca and Munich and I'm sure he will do it for us.		
positive	@christhomas1190 he'll be ready in January for Barca!!		
neutral	"@andrewmperry the thing though is if pogba ever does leave juve it will be to barca, also my team isn't in 13th place right now."		
positive	"Can't wait for Arda to play with Barca, January na pls! https://t.co/RWRRFgDnf0"		
positive	@Oo_Gho_Gho So Neymar being fifth and Eden being 6th shows nothing other than Barca did better than chelsea in the CL.		
neutral	We are not Real Barca or Bayern that players would be ready to join the club as a 2nd/ 3rd choice. On what grounds would you bench Coq/Santi		
positive	@Kayboy_007 he should walk straight to barca's 1st team.		
positive	Slowly getting my last bits pulled together for Barca! Gonna get everything finalised today so I can just relax tomorrow :)		
neutral	"Neymar was always gonna be something special. I honestly hate his role at Barca, he might be good, but he has to play 2nd fiddle to Messi"		
positive	@FFC_JM @adidasUK may all the power of Barca and Messi be with you this season!		
positive	Not Available		
negative	I hated Tata Martino in Barca and I can't stand him coaching Argentina! Even though it's a friendly no reason to play 5 defenders in 1st 45		
positive	@EhabIbrahim77 Man Utd are a bigger club than everyone besides Real and Barca. They may be at the top of their game by the time he peaks		
neutral	"Barca want midfielder, forward in January http://t.co/aYwD4sNFpm"		
positive	@MoeAnabtawi Barca is the best team not Real .. no one can win over it ... and see u on Sat ;)		
positive	What a quality result that was beating Barca away.Good memories. Now the future and beating the Manc scum on Saturday.		
positive	"Before bed, just gimme a bit of strength for tomorrow, Batman! https://t.co/f6vrZvZECU"		
positive	Batman still solid as hell. Love ya. See you tomorrow!		
neutral	"(a) ""Things"" don't ""bounce off"" Batman.  That's Superman. Batman dodges. (b) Trump isn't a playboy, he's married.  https://t.co/YSrsdBH3df"		
neutral	"@Ssnyder1835 Oh c'mon, you write Batman! That means you get paid around the same amount that Bruce has right?...riiiiiight? :)"		
positive	"I will not be doing any Batman impersonations. but any time I type ""c'mon"" please imagine Will Arnett's GOB Bluth shouting it."		
neutral	"JS News 2 September 2015 - Paul Southwell, Head of Junior School From bears to Batman, the JS's Book Week Parade.. http://t.co/eBryvicYDo"		
neutral	@Kyrissulean &lt;sigh&gt; Yes I'll still be painting your Batman minis. Although I may need to take a break to make sure I get my Malifaux done :)		
neutral	"@Slate ouch! I know an old school, geek from Pembroke Pines. 1of the 1st ""Batman"" nerds in tech support. I wouldn't send a signal 4 him tho!"		
positive	"Good luck tomorrow Batman @Kscott_2, show Harbaugh how the #Utes get down!!! #WeGotTheLoudHouse #BeatMichigan  #GoobieFor6  #LetsGoUtah"		
positive	@Spooky23 @GaffneyVLC @jimboflanbo75 may get this but still gotta finish Batman (brilliant game) and just picked up Mad Max on the cheap.		
neutral	Still working on Batman and the hero's journey and archetype. We will wrap that up tomorrow. Also finishing up RCBM assessments. Goal 151/0.		
neutral	@GailSimone maybe replacing people/ concepts we don't like in real life with heroic figures?We may not agree with Batman but he gets results		
neutral	"@GailSimone Donald Trump may think he's essentially Batman but we'd prefer Batman to run for president because... Well, he's Batman."		
negative	Not Available		
neutral	"So, you all may have noticed that Alli-GATOR and Batman have been MIA. Well, I left Alli with Randi, and I passed... http://t.co/rZbwFdaDhj"		
positive	"I just scanned that Batman comic. I will post it tomorrow on my website, Tumblr, Facebook, MySpace, LinkedIn, Friendster, LiveJournal, etc."		
positive	"You can tell that saving the 'Ice Princess' was one of those mundane, Monday jobs for Batman. #BatmanReturns"		
neutral	"@TheZorker @ApproximateThom But I posit Batman, be he chaotic or lawful, should oppose the death penalty, though his methods may vary."		
positive	Not Available		
neutral	"Hear @marcbernardin and I talk about Batman and Bond, @Marvel movie moves and Force Friday on a brand new FAT MAN! https://t.co/LM4GvRyHzt"		
positive	Batman and Google Earth predict it's going to be a bad month http://t.co/Ob2QahiVXq http://t.co/p5Y7pDAGgg		
neutral	"Just in: batman has decided to check his privilege and hand over the cowl to a non-rich orphan.  Many lives may be lost, but fair is fair."		
neutral	@Ssnyder1835 the DC comics site has Batman 44 releases on the 9th but its out now?		
positive	"Me prepared for the Fancy Dress Ballroom Party this Sunday, wearing this MASK of BATMAN today to see how much it... http://t.co/V1joNmSc0l"		
positive	It's almost July and someone says they hate Taylor Swift and this girl put on a Batman mask and started lipsyncing it I think I'm in love		
neutral	KEDAI KOMIK ONLINE EXCLUSIVE | For a limited time (September 4th - December 21st) the Batmobile from 'Batman v... http://t.co/jRJBuOd1Oz		
positive	Happy Friday with Batman animated Series 90S forever! http://t.co/vclvmGOi7y		
neutral	I just realized that Batman's ideology of murdering may be the reason why I don't smoke		
positive	Who would forget this? Batman&amp;Batgirl together under the setting sun. GU days.  #Happy4thAnniversaryKathNiel PSYKubli http://t.co/izX4aJrayI		
positive	In other news im off for the 1st weekend in 5 weeks... And ive a Batman game to be starting!		
positive	Not Available		
positive	"After 61 days so far, on saturday i will finally see this guy again. Come home safe Batman, i love you. http://t.co/ROariDuqXq"		
positive	"Just saw a van for a bat removal company that said ""Batman"" on the hood. Definitely made my Friday morning."		
neutral	"Batman killed, used a gun + lived in New York, not Gotham for the 1st few years in comics #batman #kindle #Amazon http://t.co/b2E995okYl"		
negative	"Batman may be running better, but they have force disabled SLI on the game. @WBHomeEnt IS A JOKE!!!"		
positive	@reimerfan3499 yeah the only game I may get next gen for is Batman arkham knight and mlb the show		
neutral	We compared 5th grade to Two-Face from Batman. There are both good and bad things about it. http://t.co/gzhEdwzUYH		
